Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEA2AK1,2006.06,1126.423087,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2007.06,1243.1248,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2008.06,1170.030629,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2009.06,1198.229439,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2010.06,1591.076546,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2011.06,1763.574396,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2012.06,1828.167236,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2013.06,2146.85033,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2014.06,2209.604837,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2015.06,2217.323368,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2016.06,2254.423652,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2017.06,2206.122463,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2018.06,2138.816217,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2019.06,2348.42803,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2020.06,2336.902266,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2021.06,2459.408825,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2022.06,2172.207036,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AK1,2023.06,2252.20277,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK POWDER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1982.06,275.0449706,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1983.06,280.4771088,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1984.06,300.1428242,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1985.06,317.8832248,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1986.06,369.5916793,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1987.06,385.5442876,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1988.06,376.330281,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1989.06,375.0925787,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1990.06,342.147142,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1991.06,452.6321566,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1992.06,479.2686117,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1993.06,431.8107022,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1994.06,530.7595056,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1995.06,561.2413645,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1996.06,501.5907115,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1997.06,664.692104,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1998.06,662.0394122,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,1999.06,677.3648713,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2000.06,708.4163563,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2001.06,826.704459,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2002.06,891.7433677,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2003.06,1110.39641,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2004.06,1226.412257,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2005.06,1130.655852,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2006.06,1244.364648,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2007.06,1419.446894,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2008.06,1334.918184,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2009.06,1324.033119,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2010.06,1710.187421,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2011.06,1872.615496,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2012.06,1974.774612,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2013.06,2267.451683,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2014.06,2298.326143,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2015.06,2341.017592,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2016.06,2391.628481,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2017.06,2408.651862,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2018.06,2366.236581,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2019.06,2613.63616,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2020.06,2588.179276,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2021.06,2749.406896,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2022.06,2505.950581,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AL1,2023.06,2552.174363,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,MILK AND CREAM (LIQUID OR POWDER),June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1963.06,559.0714683,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1964.06,615.9345745,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1965.06,636.0426875,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1966.06,650.8765413,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1967.06,683.1813785,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1968.06,683.8406609,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1969.06,691.0927672,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1970.06,661.260239,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1971.06,649.0635147,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1972.06,631.2628901,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1973.06,595.661641,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1974.06,553.4675679,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1975.06,553.6323885,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1976.06,700.1579001,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1977.06,726.6940164,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1978.06,619.5606277,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1979.06,656.6452622,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1980.06,765.9213187,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1981.06,674.775528,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1982.06,659.2823918,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1983.06,740.5389466,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1984.06,624.8348868,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1985.06,684.6647639,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1986.06,677.0830164,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1987.06,682.5220961,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1988.06,671.9735778,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1989.06,669.0068071,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1990.06,649.5983576,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1991.06,503.0497711,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1992.06,626.6792293,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1993.06,631.3634307,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1994.06,712.1659048,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1995.06,692.2580488,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1996.06,717.5192778,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1997.06,928.9775121,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1998.06,945.0617363,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,1999.06,839.9374484,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2000.06,989.7899973,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2001.06,970.796999,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2002.06,993.032574,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2003.06,1073.928736,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2004.06,1194.29294,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2005.06,900.7922117,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2006.06,1057.076015,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2007.06,1260.471891,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2008.06,1163.614646,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2009.06,1227.417262,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2010.06,1321.036386,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2011.06,1298.060174,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2012.06,1489.85203,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2013.06,1582.256705,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2014.06,1622.649351,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2015.06,1594.233959,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2016.06,1688.204928,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2017.06,1584.655431,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2018.06,1533.401609,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2019.06,1574.524331,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2020.06,1480.477149,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2021.06,1405.848828,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2022.06,1342.097936,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AM1,2023.06,1599.665842,PROVISIONAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,BUTTER,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1963.06,313.6867911,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1964.06,298.3711612,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1965.06,319.288341,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1966.06,328.2224584,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1967.06,349.7777895,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1968.06,334.6748766,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1969.06,292.4859885,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1970.06,300.5692377,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1971.06,307.6598071,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1972.06,294.6840651,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
OTVA.SEA2AN1,1973.06,317.1611701,FINAL,Index,0,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical,Volume,CHEESE,June 2002 Quarter Base (=1000),,
